name,year,duration,genre,rating,votes,director,actor_1,actor_2,actor_3,genre_drama,genre_action,genre_romance,genre_comedy,genre_crime,genre_thriller,genre_family,genre_musical,genre_adventure,genre_mystery,genre_horror,genre_fantasy,director_top,runtime
Teri Kasam,,195 min,Romance,6.7,48.0,A.C. Trilogchander,Kumar Gaurav,Poonam Dhillon,Girish Karnad,0,0,1,0,0,0,0,0,0,0,0,0,other,
Teri Maang Sitaron Se Bhar Doon,,155 min,Family,5.0,11.0,Raj Khosla,Nutan,Padmini Kolhapure,Raj Kiran,0,0,0,0,0,0,1,0,0,0,0,0,Raj Khosla,
Teri Meherbaniyan,,140 min,"Action, Crime, Drama",5.4,236.0,Vijay Reddy,Jackie Shroff,Poonam Dhillon,Raj Kiran,1,1,0,0,1,0,0,0,0,0,0,0,other,
Teri Meri Kahaani,,117 min,"Comedy, Drama, Romance",4.7,,Kunal Kohli,Shahid Kapoor,Priyanka Chopra Jonas,Prachi Desai,1,0,1,1,0,0,0,0,0,0,0,0,other,
Teri Payal Mere Geet,,120 min,"Drama, Romance",5.3,36.0,Rehman Naushad,Govinda,Meenakshi Sheshadri,Alpana,1,0,1,0,0,0,0,0,0,0,0,0,other,
Teri Talash Mein,,,"Crime, Drama, Horror",3.0,8.0,Vinod Talwar,Amala Akkineni,Krishna,Pradeepta,1,0,0,0,1,0,0,0,0,0,1,0,other,
Terror,,130 min,"Action, Crime, Thriller",6.8,71.0,Satish Kasetty,Meka Srikanth,Nikita Thukral,Ravi Varma,0,1,0,0,1,1,0,0,0,0,0,0,other,
Terror Strike,,104 min,Action,6.2,9.0,Kamal Nathani,Rajat Bedi,Gayatri,Raj Hussain,0,1,0,0,0,0,0,0,0,0,0,0,other,
Tevar,,157 min,"Action, Drama, Romance",4.0,,Amit Ravindernath Sharma,Arjun Kapoor,Sonakshi Sinha,Manoj Bajpayee,1,1,1,0,0,0,0,0,0,0,0,0,other,
Tezaab,,173 min,"Action, Drama, Romance",7.0,,N. Chandra,Anil Kapoor,Madhuri Dixit,Anupam Kher,1,1,1,0,0,0,0,0,0,0,0,0,other,
Tezz,,121 min,"Action, Crime, Drama",3.9,,Priyadarshan,Anil Kapoor,Ajay Devgn,Mohanlal,1,1,0,0,1,0,0,0,0,0,0,0,Priyadarshan,
Thackeray,,120 min,"Biography, Drama",5.2,,Abhijit Panse,Nawazuddin Siddiqui,Amrita Rao,Radha Sagar,1,0,0,0,0,0,0,0,0,0,0,0,other,
Thakshak,,163 min,"Action, Crime, Drama",5.9,583.0,Govind Nihalani,Ajay Devgn,Tabu,Amrish Puri,1,1,0,0,1,0,0,0,0,0,0,0,other,
Thakur Jarnail Singh,,,Action,5.0,9.0,Mohammed Hussain,Dara Singh,Helen,Indira,0,1,0,0,0,0,0,0,0,0,0,0,other,
Thamizhan,,162 min,"Action, Drama",5.7,,A. Majid,Joseph Vijay,Priyanka Chopra Jonas,Nassar,1,1,0,0,0,0,0,0,0,0,0,0,other,
Thanedaar,,151 min,"Action, Crime, Drama",5.6,368.0,Raj N. Sippy,Jeetendra,Sanjay Dutt,Jaya Prada,1,1,0,0,1,0,0,0,0,0,0,0,Raj N. Sippy,
Thanga Magan,,141 min,"Action, Drama",6.1,100.0,A. Jagannathan,Poornima Jayaram,Aachi Manorama,Poornima,1,1,0,0,0,0,0,0,0,0,0,0,other,
Thanikkattu Raja,,,Action,5.0,81.0,V.C. Guhanathan,Rajinikanth,Silk Smitha,Sridevi,0,1,0,0,0,0,0,0,0,0,0,0,other,
Thank You,,125 min,Comedy,4.7,,Anees Bazmee,Akshay Kumar,Sonam Kapoor,Bobby Deol,0,0,0,1,0,0,0,0,0,0,0,0,other,
Thanks Maa,,120 min,"Crime, Drama",7.9,698.0,Irfan Kamal,Master Shams,Master Salman,Master Jaffer,1,0,0,0,1,0,0,0,0,0,0,0,other,
Thappad,,142 min,Drama,6.8,,Anubhav Sinha,Taapsee Pannu,Pavail Gulati,Kumud Mishra,1,0,0,0,0,0,0,0,0,0,0,0,other,
That Girl in Yellow Boots,,103 min,"Crime, Drama, Mystery",6.7,,Anurag Kashyap,Kalki Koechlin,Prashant Prakash,Naseeruddin Shah,1,0,0,0,1,0,0,0,0,1,0,0,other,
That's Life,,,"Drama, Family",7.0,6.0,S.S. Vasan,M.K. Radha,Pushpavalli,Swaraj,1,0,0,0,0,0,1,0,0,0,0,0,other,
That's What It's All About: The Journey of Prem Ratan Dhan Payo,,65 min,Documentary,4.2,10.0,Vidhi Kasliwal,Sooraj R. Barjatya,Swara Bhaskar,Deepak Dobriyal,0,0,0,0,0,0,0,0,0,0,0,0,other,
Thavasi,,165 min,"Action, Comedy, Drama",4.8,100.0,Udayshankar,Vijayakanth,Soundarya,Vadivelu,1,1,0,1,0,0,0,0,0,0,0,0,other,
Thayillamal Nannilai,,135 min,"Action, Drama",6.3,60.0,R. Thyagaraajan,Kamal Haasan,Sridevi,Rajinikanth,1,1,0,0,0,0,0,0,0,0,0,0,other,
The Accidental Prime Minister,,112 min,"Biography, Drama",6.0,,Vijay Ratnakar Gutte,Anupam Kher,Akshaye Khanna,Suzanne Bernert,1,0,0,0,0,0,0,0,0,0,0,0,other,
The Angrez,,110 min,Comedy,7.3,425.0,Kuntaa Nikkil,Kuntaa Nikkil,Mast Ali,Sowmya Bollapragada,0,0,0,1,0,0,0,0,0,0,0,0,other,
The Angrez 2,,99 min,"Action, Comedy",7.1,57.0,Kuntaa Nikkil,Kuntaa Nikkil,Raghu Kumar Karumanchi,Izeqiel McCoy,0,1,0,1,0,0,0,0,0,0,0,0,other,
The Announcement of War,,149 min,Action,5.7,81.0,Anil Sharma,Dharmendra,Jaya Prada,Dara Singh,0,1,0,0,0,0,0,0,0,0,0,0,other,
The Arms Drop,,94 min,"Documentary, Biography, Drama",6.8,139.0,Andreas Koefoed,Musta Ali,Mikhail Belinson,Sami Darr,1,0,0,0,0,0,0,0,0,0,0,0,other,
The Artist,,100 min,Thriller,6.4,9.0,Sunil Prem Vyas,Mamta Bhatia,Sunil Prem Vyas,,0,0,0,0,0,1,0,0,0,0,0,0,other,
The Attacks of 26/11,,116 min,"Action, Crime, Drama",6.9,,Ram Gopal Varma,Nana Patekar,Atul Kulkarni,Sanjeev Jaiswal,1,1,0,0,1,0,0,0,0,0,0,0,Ram Gopal Varma,
The BFG,,117 min,"Adventure, Family, Fantasy",6.4,,Steven Spielberg,Mark Rylance,Ruby Barnhill,Penelope Wilton,0,0,0,0,0,0,1,0,1,0,0,1,other,
The Bhai,,,"Action, Thriller",6.6,11.0,Thomas Jacob,Ashraf Ali,Abbhimanyyu Singh,Priyanshu Painyuli,0,1,0,0,0,1,0,0,0,0,0,0,other,
The Big Bull,,153 min,"Biography, Crime, Drama",6.1,,Kookie Gulati,Abhishek Bachchan,Nikita Dutta,Ileana D'Cruz,1,0,0,0,1,0,0,0,0,0,0,0,other,
The Blue Umbrella,,90 min,"Comedy, Drama, Family",7.4,,Vishal Bhardwaj,Pankaj Kapur,Shriya Sharma,Deepak Dobriyal,1,0,0,1,0,0,1,0,0,0,0,0,other,
The Blueberry Hunt,,110 min,"Action, Thriller",5.6,198.0,Anup Kurian,Kartik Elangovan,Vinay Forrt,Aahana Kumra,0,1,0,0,0,1,0,0,0,0,0,0,other,
The Body,,101 min,"Mystery, Thriller",5.4,,Jeethu Joseph,Emraan Hashmi,Rishi Kapoor,Sobhita Dhulipala,0,0,0,0,0,1,0,0,0,1,0,0,other,
The Brawler,,154 min,"Action, Drama, Sport",8.0,,Anurag Kashyap,Vineet Kumar Singh,Jimmy Sheirgill,Zoya Hussain,1,1,0,0,0,0,0,0,0,0,0,0,other,
The Bright Day,,90 min,Drama,5.9,126.0,Mohit Takalkar,Mohan Agashe,Radhika Apte,Rajit Kapoor,1,0,0,0,0,0,0,0,0,0,0,0,other,
The Burning Train,,142 min,"Action, Thriller",6.8,,Ravi Chopra,Dharmendra,Vinod Khanna,Jeetendra,0,1,0,0,0,1,0,0,0,0,0,0,other,
The Cage of Life,,,Drama,7.5,22.0,Prabhu Rathod,Ruby Bharaj,Mahima Gupta,Amarjeet Kumar,1,0,0,0,0,0,0,0,0,0,0,0,other,
The Camp,,,"Adventure, Drama",6.1,12.0,Nitin Mahadar,Sonali Kulkarni,Sanjay Mishra,Rakesh Bedi,1,0,0,0,0,0,0,0,1,0,0,0,other,
The Chalbaaz,,137 min,Action,8.3,49.0,Mohan Babu,Shilpa Shetty Kundra,,,0,1,0,0,0,0,0,0,0,0,0,0,other,
The Cheat,,,Drama,6.3,9.0,Suresh Issar,Sudesh Issar,Vinod Khanna,Moushumi Chatterjee,1,0,0,0,0,0,0,0,0,0,0,0,other,
The Chess Players,,129 min,"Comedy, Drama, History",7.6,,Satyajit Ray,Sanjeev Kumar,Saeed Jaffrey,Shabana Azmi,1,0,0,1,0,0,0,0,0,0,0,0,other,
The Churning,,134 min,Drama,7.7,540.0,Shyam Benegal,Girish Karnad,Smita Patil,Naseeruddin Shah,1,0,0,0,0,0,0,0,0,0,0,0,Shyam Benegal,
The Cinema Travellers,,96 min,Documentary,7.7,98.0,Shirley Abraham,Amit Madheshiya,,,0,0,0,0,0,0,0,0,0,0,0,0,other,
The Climb,,,Animation,4.9,7.0,Bhimsain,,,,0,0,0,0,0,0,0,0,0,0,0,0,other,
The Court Dancer: Raj Narkati,,144 min,Drama,6.4,19.0,Modhu Bose,Sadhona Bose,Protima Dasgupta,Binita Gupta,1,0,0,0,0,0,0,0,0,0,0,0,other,
The Darjeeling Limited,,91 min,"Adventure, Comedy, Drama",7.2,,Wes Anderson,Owen Wilson,Adrien Brody,Jason Schwartzman,1,0,0,1,0,0,0,0,1,0,0,0,other,
The Dark Side of Life: Mumbai City,,125 min,Drama,5.9,478.0,Tariq Khan,Avii,Mahesh Bhatt,Sayed Gul,1,0,0,0,0,0,0,0,0,0,0,0,other,
The Deceivers,,102 min,"Adventure, Crime, Drama",6.1,944.0,Nicholas Meyer,Pierce Brosnan,Saeed Jaffrey,Shashi Kapoor,1,0,0,0,1,0,0,0,1,0,0,0,other,
The Destiny Samaj of Banjaraa,,,Drama,7.3,10.0,Rajesh Ramdev Ram,Angelina Bhharwa,Faizaan Khan,Hussain Khan,1,0,0,0,0,0,0,0,0,0,0,0,other,
The Dirty MMS,,93 min,Drama,2.4,18.0,Sudhir Pillai,Rakesh,Sudhir,Gunj,1,0,0,0,0,0,0,0,0,0,0,0,other,
The Dirty Picture,,144 min,"Biography, Comedy, Drama",6.6,,Milan Luthria,Vidya Balan,Emraan Hashmi,Tusshar Kapoor,1,0,0,1,0,0,0,0,0,0,0,0,other,
The Dirty Relation,,121 min,Thriller,3.6,12.0,Kesar Matharu,Sanjay Chauhan,Jasleen Matharu,Kanwaljeet Matharu,0,0,0,0,0,1,0,0,0,0,0,0,other,
The Don,,135 min,"Crime, Drama",6.0,85.0,Farogh Siddique,Mithun Chakraborty,Sonali Bendre,Jugal Hansraj,1,0,0,0,1,0,0,0,0,0,0,0,other,
The Dream Job,,138 min,Drama,6.0,14.0,Mukesh Mishra,Sadhvi Bhatt,Zuber K. Khan,Prasad Shikhare,1,0,0,0,0,0,0,0,0,0,0,0,other,
The Elder One,,125 min,"Action, Crime, Drama",7.5,,Geethu Mohandas,Nivin Pauly,Shashank Arora,Sanjana Dipu,1,1,0,0,1,0,0,0,0,0,0,0,other,
The Evening Show,,,Thriller,8.9,60.0,Parth Sharma,Chirag Arora,Apoorv Bansal,Akash Chaudhary,0,0,0,0,0,1,0,0,0,0,0,0,other,
The Fakir of Venice,,87 min,Drama,5.1,265.0,Anand Surapur,Farhan Akhtar,Annu Kapoor,Jhilmil Hazrika,1,0,0,0,0,0,0,0,0,0,0,0,other,
The Fiancee,,151 min,"Drama, Romance",6.9,137.0,Bimal Roy,Ashok Kumar,Meena Kumari,Asitbaran,1,0,1,0,0,0,0,0,0,0,0,0,other,
The Film,,144 min,"Crime, Drama, Mystery",6.4,84.0,Zunaid Memon,Nassar Abdulla,Ravi Baswani,Rakesh Bedi,1,0,0,0,1,0,0,0,0,1,0,0,other,
The Film Emotional Atyachar,,87 min,"Comedy, Crime, Drama",6.0,291.0,Akshay Shere,Ranvir Shorey,Vinay Pathak,Ravi Kishan,1,0,0,1,1,0,0,0,0,0,0,0,other,
The Film Love.Com... The Ultimate Killing Site,,92 min,"Action, Crime, Drama",3.4,16.0,Vinod Mukhi,Jai Kalra,Mika Singh,Mumait Khan,1,1,0,0,1,0,0,0,0,0,0,0,other,
The Final Exit,,119 min,Horror,6.2,41.0,Dhwanil Mehta,Kunaal Roy Kapur,Mukesh Hariawala,Elena Kazan,0,0,0,0,0,0,0,0,0,0,1,0,other,
The Firm Land,,95 min,Drama,5.4,13.0,Chapour Haghighat,Prem Datta,Change Ji,Abu Lala,1,0,0,0,0,0,0,0,0,0,0,0,other,
The Flip Side: A Truth That Could Not Reach You,,48 min,Documentary,9.2,97.0,Utpal Kalal,Subramanian Swamy,Shiva Shambh Bhatt,Asaram Bapu,0,0,0,0,0,0,0,0,0,0,0,0,other,
The Forest,,88 min,"Drama, Horror, Thriller",5.0,114.0,Ashvin Kumar,Ankur Vikal,Javed Jaffrey,Nandana Sen,1,0,0,0,0,1,0,0,0,0,1,0,other,
The Gentleman,,161 min,"Action, Drama",5.2,192.0,Mahesh Bhatt,Chiranjeevi,Juhi Chawla,Paresh Rawal,1,1,0,0,0,0,0,0,0,0,0,0,Mahesh Bhatt,
The Ghazi Attack,,116 min,"Action, Thriller, War",7.6,,Sankalp Reddy,Rana Daggubati,Kay Kay Menon,Atul Kulkarni,0,1,0,0,0,1,0,0,0,0,0,0,other,
The Girl on the Train,,120 min,"Crime, Drama, Mystery",4.4,,Ribhu Dasgupta,Aditi Rao Hydari,Kirti Kulhari,Parineeti Chopra,1,0,0,0,1,0,0,0,0,1,0,0,other,
The Goa Run,,112 min,"Action, Crime, Romance",7.1,58.0,John Owen,Rajeev Khandelwal,Prashant Narayanan,Lekha Washington,0,1,1,0,1,0,0,0,0,0,0,0,other,
The Gold Medal,,,"Action, Thriller",4.3,18.0,Ravikant Nagaich,Dharmendra,Jeetendra,Rakhee Gulzar,0,1,0,0,0,1,0,0,0,0,0,0,Ravikant Nagaich,
The Good Road,,92 min,Drama,6.1,532.0,Gyan Correa,Ajay Gehi,Sonali Kulkarni,Shamji Dhana Kerasia,1,0,0,0,0,0,0,0,0,0,0,0,other,
The Great Gambler,,105 min,"Action, Crime, Romance",6.5,619.0,Shakti Samanta,Amitabh Bachchan,Zeenat Aman,Neetu Singh,0,1,1,0,1,0,0,0,0,0,0,0,Shakti Samanta,
The Great Indian Butterfly,,110 min,Drama,6.2,179.0,Sarthak Dasgupta,Aamir Bashir,Sandhya Mridul,Koel Purie,1,0,0,0,0,0,0,0,0,0,0,0,other,
The Great Indian Escape,,117 min,"Adventure, Biography, Drama",7.1,39.0,Taranjiet Singh Namdhari,Raghav Rishi,Raaj Singh Arora,Asheesh Kapur,1,0,0,0,0,0,0,0,1,0,0,0,other,
The Great Indian Marriage Bazaar,,60 min,"Documentary, Drama, News",6.5,14.0,Ruchika Muchhala,Faiza Ahmad Khan,,,1,0,0,0,0,0,0,0,0,0,0,0,other,
The Great Leader,,,Drama,2.8,9.0,Abhishek Chhadha,Amitabh Bachchan,Jaya Bachchan,Gulshan Grover,1,0,0,0,0,0,0,0,0,0,0,0,other,
The Great Leader Kanshiram,,,Biography,7.0,6.0,Arjun Singh,Raghvendra Singh,Soma Goyal,Arvind Maurya,0,0,0,0,0,0,0,0,0,0,0,0,other,
The Grey,,90 min,"Drama, Mystery",6.5,60.0,Tushar Waghela,Tarush Waghela,Vishay Waghela,Yashwant Anand Gupta,1,0,0,0,0,0,0,0,0,1,0,0,other,
The Hero of Color City,,77 min,"Animation, Adventure, Family",4.1,528.0,Frank Gladstone,Owen Wilson,Christina Ricci,Rosie Perez,0,0,0,0,0,0,1,0,1,0,0,0,other,
The Hero: Love Story of a Spy,,160 min,"Action, Adventure, Drama",5.3,,Anil Sharma,Sunny Deol,Preity Zinta,Priyanka Chopra Jonas,1,1,0,0,0,0,0,0,1,0,0,0,other,
The Hidden Strike,,100 min,War,3.5,41.0,Suzad Iqbal Khan,Deepraj Rana,Mir Sarwar,Jimmy Sharma,0,0,0,0,0,0,0,0,0,0,0,0,other,
The Himalayan Diaries,,80 min,"Comedy, Romance",8.0,9.0,Anjanikumar Tripathi,Nikita Sharma,Priyanshu Solanki,Mahesh Gahalot,0,0,1,1,0,0,0,0,0,0,0,0,other,
The Holy Fish,,89 min,Drama,7.2,16.0,Sandeep Mishra,Vimal Chandra Pandey,Ashwini Agarwal,Sayyed Iqbal Ahmed,1,0,0,0,0,0,0,0,0,0,0,0,other,
The Holy Wives,,76 min,Documentary,8.0,19.0,Ritesh Sharma,,,,0,0,0,0,0,0,0,0,0,0,0,0,other,
The House Next Door,,137 min,Horror,6.8,,Milind Rau,Prakash Belawadi,Khushi Hajare,Andrea Jeremiah,0,0,0,0,0,0,0,0,0,0,1,0,other,
The Hundred Bucks,,102 min,Drama,6.8,10.0,Dushyant Pratap Singh,Kavita Tripathi,Rajesh Mishra,Dinesh Bawara,1,0,0,0,0,0,0,0,0,0,0,0,other,
The Hundred-Foot Journey,,122 min,"Comedy, Drama",7.3,,Lasse Hallström,Helen Mirren,Om Puri,Manish Dayal,1,0,0,1,0,0,0,0,0,0,0,0,other,
The Hungry,,100 min,Drama,7.2,894.0,Bornila Chatterjee,Naseeruddin Shah,Tisca Chopra,Neeraj Kabi,1,0,0,0,0,0,0,0,0,0,0,0,other,
The Idiotmaker's Gravity Tour,,106 min,"Comedy, Drama",6.4,27.0,Daniel Kremer,William Cully Allen,K.J. Linhein,Alanna Blair,1,0,0,1,0,0,0,0,0,0,0,0,other,
The Impossible Murder,,82 min,Mystery,6.4,34.0,Sareesh Sudhakaran,Hemu Adhikari,Minnakshi Das,Ajay Gatlewar,0,0,0,0,0,0,0,0,0,1,0,0,other,
The Indian Post Graduate,,105 min,Drama,4.2,8.0,Krishna Gopal,Ajay Arya,Shree Radhe Khanduja,,1,0,0,0,0,0,0,0,0,0,0,0,other,
The Jinx,,118 min,Thriller,6.0,12.0,Prince,Kanak Pandey,Rajesh Raja,Aditi Singh,0,0,0,0,0,1,0,0,0,0,0,0,other,
The Journey of Karma,,98 min,Drama,6.6,89.0,Jagbir Dahiya,Shakti Kapoor,Poonam Pandey,Gauri Shankar,1,0,0,0,0,0,0,0,0,0,0,0,other,
The Journey Weekend Night,,122 min,Thriller,6.1,7.0,Shaik Khaja Hussain,Yash Agarwal,Imran Ali,Arti Gaikwad,0,0,0,0,0,1,0,0,0,0,0,0,other,
The Karma Killings,,83 min,"Documentary, Crime, Mystery",6.9,169.0,Ram Devineni,Tushar Prakash,,,0,0,0,0,1,0,0,0,0,1,0,0,other,
The Killer,,117 min,"Action, Crime, Drama",4.7,,Hasnain Hyderabadwala,Raksha Mistry,Irrfan Khan,Emraan Hashmi,1,1,0,0,1,0,0,0,0,0,0,0,other,
The Last Act,,,Thriller,5.0,7.0,Goswami Anurag,Nitin Bhardwaj,Jagannathan Krishnan,Nijo Rohit,0,0,0,0,0,1,0,0,0,0,0,0,other,
The Last Color,,90 min,Drama,7.9,778.0,Vikas Khanna,Anuj Tyagi,Vajid Ali,Ankita,1,0,0,0,0,0,0,0,0,0,0,0,other,
The Last Don,,,Crime,5.3,6.0,Shravan Kumar,Shravankumar Tiwari,Dhwani Gautam,Vikas Gupta,0,0,0,0,1,0,0,0,0,0,0,0,other,
The Last Tale of Kayenaat,,140 min,Thriller,5.9,22.0,Iqbal Baksh,Vani Vashishth,Zeeshan Khan,Aman Sandhu,0,0,0,0,0,1,0,0,0,0,0,0,other,
The Lastbenchers,,147 min,"Biography, Comedy, Drama",7.3,29.0,Prajact Rebeloma,Prajakt Rebeloma,Pooja Bhattad,Shriya Fule,1,0,0,1,0,0,0,0,0,0,0,0,other,
The Legend of Bhagat Singh,,155 min,"Action, Biography, Drama",8.1,,Rajkumar Santoshi,Ajay Devgn,Sushant Singh,D. Santosh,1,1,0,0,0,0,0,0,0,0,0,0,other,
The Legend of Drona,,138 min,"Action, Adventure, Fantasy",2.0,,Goldie Behl,Jayshree Arora,Veer Arya,Abhishek Bachchan,0,1,0,0,0,0,0,0,1,0,0,1,other,
The Lift Boy,,107 min,"Comedy, Drama",7.2,,Jonathan Augustin,Moin Khan,Nyla Masood,Sagar Kale,1,0,0,1,0,0,0,0,0,0,0,0,other,
The Light of the World,,124 min,"Drama, Fantasy",6.2,112.0,Ardeshir Irani,Master Vithal,Zubeida,Jillo,1,0,0,0,0,0,0,0,0,0,0,1,other,
The Light: Swami Vivekananda,,117 min,"Biography, History",7.8,10.0,J. Misra,Utpal Sinha,Deep Bhattacharya,Gargi Roy Chowdhury,0,0,0,0,0,0,0,0,0,0,0,0,other,
The Lost Salesman of Delhi,,97 min,"Adventure, Drama, Mystery",7.9,39.0,Deepak Mahajan,Manoj Bakshi,Radha Bhatt,Preet Bhatti,1,0,0,0,0,0,0,0,1,1,0,0,other,
The Lost Tape,,,"Adventure, Horror",4.9,13.0,Rakshit Dahiya,Ankuar Panchal,Esha Rajee,Monali Sehgal,0,0,0,0,0,0,0,0,1,0,1,0,other,
The Lovers,,109 min,"Action, Adventure, Romance",4.6,,Roland Joffé,Josh Hartnett,Bipasha Basu,Tamsin Egerton,0,1,1,0,0,0,0,0,1,0,0,0,other,
The Lunchbox,,104 min,"Drama, Romance",7.8,,Ritesh Batra,Irrfan Khan,Nimrat Kaur,Nawazuddin Siddiqui,1,0,1,0,0,0,0,0,0,0,0,0,other,
The Monster,,132 min,"Comedy, Horror",4.4,252.0,Shyam Ramsay,Tulsi Ramsay,Karan Shah,Archana Puran Singh,0,0,0,1,0,0,0,0,0,0,1,0,Shyam Ramsay,
The Morning Breeze,,89 min,Drama,7.0,243.0,Saeed Akhtar Mirza,Kaifi Azmi,Mayuri Kango,Seema Kelkar,1,0,0,0,0,0,0,0,0,0,0,0,other,
The Murderer: Hamilton Palace,,108 min,"Action, Mystery",4.0,10.0,Raj N. Sippy,Mimoh Chakraborty,Milind Gunaji,Shakti Kapoor,0,1,0,0,0,0,0,0,0,1,0,0,Raj N. Sippy,
The Mystic Masseur,,117 min,"Comedy, Drama",5.8,439.0,Ismail Merchant,Om Puri,James Fox,Aasif Mandvi,1,0,0,1,0,0,0,0,0,0,0,0,other,
The Naxalites,,141 min,Drama,6.4,17.0,Khwaja Ahmad Abbas,Jalal Agha,Saleem Christopher Agha,Shehnaz Anand,1,0,0,0,0,0,0,0,0,0,0,0,other,
The New Road,,,"Drama, Romance",6.4,19.0,Khalid Akhtar,Asha Parekh,Jeetendra,Balraj Sahni,1,0,1,0,0,0,0,0,0,0,0,0,other,
The Nincompoops Hindi Movie,,107 min,Comedy,6.8,21.0,Satish Torani,Abhishek Patel,,,0,0,0,1,0,0,0,0,0,0,0,0,other,
The Other End of the Line,,106 min,"Comedy, Drama, Family",6.2,,James Dodson,Jesse Metcalfe,Sara Foster,Anupam Kher,1,0,0,1,0,0,1,0,0,0,0,0,other,
The Other Side of the Door,,96 min,Horror,5.3,,Johannes Roberts,Sarah Wayne Callies,Jeremy Sisto,Sofia Rosinsky,0,0,0,0,0,0,0,0,0,0,1,0,other,
The Past,,120 min,"Drama, Horror",3.5,164.0,Gagan Puri,Sonia Albizuri,Samiksha Bhatt,Yuvraaj Parashar,1,0,0,0,0,0,0,0,0,0,1,0,other,
The Perfect Girl,,97 min,Romance,5.7,123.0,Prakash Nambiar,Teeshay,Tara-Alisha Berry,Shalaka Apte,0,0,1,0,0,0,0,0,0,0,0,0,other,
The Pickup Artist,,111 min,"Crime, Mystery, Thriller",8.7,85.0,Rohit Arora,Saasha Aery,Sidharth Bhardwaj,Anahita Bhooshan,0,0,0,0,1,1,0,0,0,1,0,0,other,
The Power,,154 min,"Action, Crime, Drama",5.7,,Mahesh Manjrekar,Vidyut Jammwal,Shruti Haasan,Salil Ankola,1,1,0,0,1,0,0,0,0,0,0,0,Mahesh Manjrekar,
The President Is Coming,,90 min,Comedy,6.8,640.0,Kunaal Roy Kapur,Konkona Sen Sharma,Shernaz Patel,Shivani Tanksale,0,0,0,1,0,0,0,0,0,0,0,0,other,
The Prince of Light,,97 min,"Animation, Drama, Adventure",6.8,84.0,Yûgô Sakô,Bryan Cranston,Edie Mirman,Tom Wyner,1,0,0,0,0,0,0,0,1,0,0,0,other,
The Princess and the Hunter,,164 min,"Action, Adventure",4.5,22.0,Homi Wadia,Fearless Nadia,Sharifa,Gulshan,0,1,0,0,0,0,0,0,1,0,0,0,other,
The Pushkar Lodge,,115 min,Drama,8.6,14.0,Vijay Suthar,Anil Chahar,Sachin Chaudhary,Yashvi Chhabra,1,0,0,0,0,0,0,0,0,0,0,0,other,
The Rally,,130 min,"Action, Drama, Romance",7.3,249.0,Deepak Anand,Mirza,Arshin Mehta,Sachin Chhabra,1,1,1,0,0,0,0,0,0,0,0,0,other,
The Rat Race,,52 min,"Documentary, Drama",6.4,52.0,Miriam Chandy Menacherry,,,,1,0,0,0,0,0,0,0,0,0,0,0,other,
The Reluctant Crime,,113 min,Drama,9.4,16.0,Arvind Pratap,Dharmendra Ahir,Awanish Kotnal,Rakhi Mansha,1,0,0,0,0,0,0,0,0,0,0,0,other,
The Revenge: Geeta Mera Naam,,108 min,Action,2.9,15.0,Dilip Gulati,Dharmendra,Kalyani Thakkar,Durgesh Nandini,0,1,0,0,0,0,0,0,0,0,0,0,other,
The Rise of Kirmada,,68 min,Animation,5.2,14.0,Rajiv Chilaka,,,,0,0,0,0,0,0,0,0,0,0,0,0,other,
The Royal Bengal Tiger,,110 min,Thriller,6.9,793.0,Rajesh Ganguly,Jeet,Abir Chatterjee,Priyanka Sarkar,0,0,0,0,0,1,0,0,0,0,0,0,other,
The Runaways,,,"Action, Comedy, Drama",7.2,261.0,Narendra Bedi,Rishi Kapoor,Neetu Singh,Rajendranath Malhotra,1,1,0,1,0,0,0,0,0,0,0,0,other,
The Savage Princess,,101 min,"Action, Adventure, Drama",7.0,280.0,Mehboob Khan,Dilip Kumar,Nimmi,Prem Nath,1,1,0,0,0,0,0,0,1,0,0,0,other,
The Second Best Exotic Marigold Hotel,,122 min,"Comedy, Drama, Romance",6.6,,John Madden,Judi Dench,Maggie Smith,Bill Nighy,1,0,1,1,0,0,0,0,0,0,0,0,other,
The Seventh Horse of the Sun,,130 min,"Drama, Romance",8.0,814.0,Shyam Benegal,Rajit Kapoor,Raghuvir Yadav,Siraj Ahmed,1,0,1,0,0,0,0,0,0,0,0,0,Shyam Benegal,
The Seventh Walk,,72 min,Documentary,7.0,83.0,Amit Dutta,,,,0,0,0,0,0,0,0,0,0,0,0,0,other,
The Shaukeens,,124 min,Comedy,4.9,,Abhishek Sharma,Akshay Kumar,Lisa Haydon,Anupam Kher,0,0,0,1,0,0,0,0,0,0,0,0,other,
The Shepherdess and the Seven Songs,,96 min,Drama,6.7,87.0,Pushpendra Singh,Shahnawaz Bhat,Sadakkit Bijran,Ranjit Khajuria,1,0,0,0,0,0,0,0,0,0,0,0,other,
The Sholay Girl,,106 min,"Action, Biography, Drama",7.7,92.0,Aditya Sarpotdar,Bidita Bag,Chandan Roy Sanyal,Vineet Raina,1,1,0,0,0,0,0,0,0,0,0,0,other,
The Silence,,91 min,Drama,7.3,293.0,Gajendra Ahire,Sonam Arora,Mugdha Chaphekar,Mihiresh Joshi,1,0,0,0,0,0,0,0,0,0,0,0,other,
